n,m,primal_lp
1000,1000,26831324
1000,1100,7042912
1000,1200,8388409
1000,1300,7613601
1000,1400,8300389
1000,1500,8002368
1000,1600,10564782
1000,1700,8969437
1000,1800,10074873
1000,1900,9954821
1000,2000,12508788
1000,2100,12941313
1000,2200,14313037
1000,2300,19876977
1000,2400,11779206
1000,2500,13489085
1000,2600,15414410
1000,2700,23087750
1000,2800,16135841
1000,2900,16469431
1000,3000,17017960
1000,3100,18885484
1000,3200,43355587
1000,3300,46209500
1000,3400,50097957
1000,3500,46773354
1000,3600,53692522
1000,3700,50339530
1000,3800,64740136
1000,3900,53534145
1000,4000,52836604
1000,4100,63030237
1000,4200,50031600
1000,4300,55602144
1000,4400,52728561
1000,4500,62942540
1000,4600,49247583
1000,4700,58624759
1000,4800,67084461
1000,4900,54521850
1000,5000,54524621
1000,5100,57143523
1000,5200,51575911
1000,5300,61393179
1000,5400,58804055
1000,5500,60388053
1000,5600,68121408
1000,5700,62297921
1000,5800,59390873
1000,5900,58283304
1000,6000,69139535
1000,6100,67914185
1000,6200,63857041
1000,6300,67459133
1000,6400,58307981
1000,6500,68600141
1000,6600,68942115
1000,6700,52988814
1000,6800,53943964
1000,6900,59655686
1000,7000,64616680
1000,7100,56888501
1000,7200,57552586
1000,7300,61738896
1000,7400,62703748
1000,7500,69487389
1000,7600,66867044
1000,7700,59530313
1000,7800,73583060
1000,7900,62555616
1000,8000,59156684
1000,8100,59335960
1000,8200,65653807
1000,8300,67036125
1000,8400,60110581
1000,8500,68965632
1000,8600,62107652
1000,8700,67588860
1000,8800,69428547
1000,8900,65991005
1000,9000,68481974
1000,9100,73176815
1000,9200,67091960
1000,9300,67005584
1000,9400,68760808
1000,9500,66227753
1000,9600,74480966
1000,9700,79462610
1000,9800,70981897
1000,9900,65046978
1000,10000,91432523
1000,10100,97050412
1000,10200,77270877
1000,10300,79428934
1000,10400,74578684
1000,10500,72218379
1000,10600,79460865
1000,10700,68799816
1000,10800,79177056
1000,10900,85287641
1000,11000,71088873
1000,11100,83195468
1000,11200,92736134
1000,11300,84102677
1000,11400,94725738
1000,11500,84963699
1000,11600,84342842
1000,11700,96030772
1000,11800,87553827
1000,11900,82815014
1000,12000,70139772
1000,12100,82664612
1000,12200,86177894
1000,12300,87296745
1000,12400,75737959
1000,12500,80653323
1000,12600,90635166
1000,12700,82618893
1000,12800,98132467
1000,12900,85357352
1000,13000,88238170
1000,13100,87645924
1000,13200,92561482
1000,13300,84969903
1000,13400,93034713
1000,13500,90103153
1000,13600,95307963
1000,13700,92193054
1000,13800,85679869
1000,13900,89953453
1000,14000,92951733
1000,14100,102204139
1000,14200,99634863
1000,14300,101282340
1000,14400,102294460
1000,14500,91658249
1000,14600,106129001
1000,14700,106818580
1000,14800,154478352
1000,14900,103030772
1000,15000,112570107
1000,15100,127171128
1000,15200,129864541
1000,15300,140018910
1000,15400,131309298
1000,15500,121985933
1000,15600,137645395
1000,15700,129803050
1000,15800,134580791
1000,15900,153339757
1000,16000,138872794
1000,16100,146186262
1000,16200,136413492
1000,16300,140028992
1000,16400,135447300
1000,16500,132363654
1000,16600,137110793
1000,16700,132879951
1000,16800,132131720
1000,16900,139101605
1000,17000,137506600
1000,17100,134120265
1000,17200,133951784
1000,17300,140403065
1000,17400,131813072
1000,17500,143709386
1000,17600,145162552
1000,17700,140978899
1000,17800,147117396
1000,17900,158829306
1000,18000,147346831
1000,18100,150405983
1000,18200,153389342
1000,18300,183521162
1000,18400,158601665
1000,18500,155679168
1000,18600,198226910
1000,18700,157981507
1000,18800,156120873
1000,18900,153197566
1000,19000,151334486
1000,19100,148930640
1000,19200,153453885
1000,19300,155972716
1000,19400,149297325
1000,19500,165272553
1000,19600,159273532
1000,19700,154042216
1000,19800,168468597
1000,19900,145630743
1000,20000,144332163
1000,20100,145144483
1000,20200,135189990
1000,20300,141849095
1000,20400,162586371
1000,20500,162689607
1000,20600,163993167
1000,20700,161696943
1000,20800,169798412
1000,20900,152986462
1000,21000,167016285
1000,21100,169877785
1000,21200,155140356
1000,21300,163054761
1000,21400,162479263
1000,21500,164972352
1000,21600,154763132
1000,21700,160670874
1000,21800,162863678
1000,21900,168361637
1000,22000,212288016
1000,22100,188259316
1000,22200,210358616
1000,22300,191624996
1000,22400,181646153
1000,22500,170657080
1000,22600,169110234
1000,22700,170399653
1000,22800,169019607
1000,22900,171464674
1000,23000,159808399
1000,23100,166750503
1000,23200,168742765
1000,23300,173585678
1000,23400,165012264
1000,23500,176164655
1000,23600,170837327
1000,23700,176884869
1000,23800,178405452
1000,23900,174498424
1000,24000,189194231
1000,24100,177516088
1000,24200,172642449
1000,24300,180011250
1000,24400,277559066
1000,24500,283678785
1000,24600,185228160
1000,24700,207506038
1000,24800,223069659
1000,24900,274681517
1000,25000,205770696
1000,25100,197255704
1000,25200,239204003
1000,25300,222640432
1000,25400,182185125
1000,25500,182251019
1000,25600,241405796
1000,25700,199020064
1000,25800,231119730
1000,25900,217897797
1000,26000,198381433
1000,26100,175497322
1000,26200,219227619
1000,26300,231587029
1000,26400,218195571
1000,26500,217861033
1000,26600,213395408
1000,26700,203849006
1000,26800,192273623
1000,26900,194553478
1000,27000,217616169
